toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim,toi_created,rowupdate
7073.01,276922692,PC,20h24m57.25s,3062385330,+50d29m18.93s,504885930,-26570000,42,-42,0,-66470000,40,-40,0,24605540210470,5313,-5313,0,131689848,629,-629,0,76070000,16390000,-16390000,0,25920000000,1580370000,-1580370000,0,114366000,7136600,-7136600,0,4721150000,,,,12980000000,,,,123907000,9,-9,0,9205050000,197160000,-197160000,0,62820000000,1312000000,-1312000000,0,38400000,900000,-900000,0,22000000,1100000,-1100000,0,2024-10-24 17:28:58,2024-10-28 12:03:05
7074.01,138609069,PC,21h19m38.11s,3199087960,+46d04m02.18s,460672710,-74160000,33,-33,0,-76560000,30,-30,0,24605558706330,4183,-4183,0,46504794,236,-236,0,50510000,3470000,-3470000,0,62210000000,3295100000,-3295100000,0,188371000,,,0,11722600000,,,,16300000000,,,,134554000,13,-13,0,10559900000,227050000,-227050000,0,62740000000,1220000000,-1220000000,0,37900000,,,0,23400000,,,0,2024-10-24 17:28:58,2024-10-28 12:03:05
7075.01,66266024,PC,20h44m39.42s,3111642320,+41d08m23.58s,411398840,117490000,2169,-2169,0,34910000,2169,-2169,0,24605577466470,1268,-1268,0,28120379,45,-45,0,16470000,1850000,-1850000,0,118800000000,6142880000,-6142880000,0,99597500,3996670,-3996670,0,2821220000,,,,11410000000,,,,133337000,6,-6,0,5120250000,,,0,60041000000,44000000,-44000000,0,,,,0,9100000,200000,-200000,0,2024-10-24 17:28:58,2024-10-28 12:03:05
7076.01,138225319,PC,21h17m21.88s,3193411710,+44d33m37.22s,445603380,-160000,27,-27,0,7870000,28,-28,0,24605531368410,3346,-3346,0,34747684,155,-155,0,30540000,12340000,-12340000,0,45480000000,55505000000,-55505000000,0,162878000,56371800,-56371800,0,40481800000,,,,22220000000,,,,129805000,16,-16,0,8079010000,104400000,-104400000,0,65720000000,1556000000,-1556000000,0,41400000,900000,-900000,0,16500000,700000,-700000,0,2024-10-24 17:28:58,2024-10-28 12:03:05
7077.01,188814758,PC,20h35m55.32s,3089805040,+44d53m05.53s,448848690,,,,,,,,,24605573956270,5763,-5763,0,64030110,383,-383,0,58200000,6750000,-6750000,0,38680000000,1533860000,-1533860000,0,79612700,2867180,-2867180,0,6296700000,,,,13950000000,,,,118600000,60,-60,0,,,,0,57133000000,102000000,-102000000,0,,,,0,15300000,200000,-200000,0,2024-10-24 17:28:58,2024-10-28 12:03:05
7078.01,233266582,PC,19h59m08.22s,2997842480,+54d58m15.78s,549710490,-120050000,49,-49,0,-252740000,43,-43,0,24605533617230,3121,-3121,0,63962557,253,-253,0,28260000,3870000,-3870000,0,22570000000,1236390000,-1236390000,0,51045700,3181980,-3181980,0,1643680000,,,,9970000000,,,,121770000,6,-6,0,4169450000,40310000,-40310000,0,58470000000,1499000000,-1499000000,0,43600000,800000,-800000,0,11300000,600000,-600000,0,2024-10-24 17:28:59,2025-08-11 12:03:48
7079.01,287191183,APC,19h30m32.71s,2926362860,+54d40m49.94s,546805390,-98700000,48,-48,0,-65820000,50,-50,0,24603885395260,3417,-3417,0,121252851,460,-460,0,69980000,13490000,-13490000,0,27060000000,2467340000,-2467340000,0,152955000,,,0,2028740000,,,,10510000000,,,,119823000,7,-7,0,6028630000,82305000,-82305000,0,49510000000,1230000000,-1230000000,0,,,,0,23900000,,,0,2024-10-24 17:28:59,2025-08-07 12:04:56
708.01,391821647,FP,05h31m03.57s,827648590,-70d21m25.84s,-703571790,65150000,46,-46,0,231400000,53,-53,0,24583255736630,4267,-4267,0,19960710,1060,-1060,0,59108790,4091160,-4091160,0,3527667200,361899600,-361899600,0,19479510,4300950,-4300950,0,13725643890,,,,15523974880,,,,108623000,6,-6,0,2147560000,11995000,-11995000,0,66360000000,2000000000,-2000000000,0,46045200,3868910,-3868910,0,9751210,1543840,-1543840,0,2019-04-30 13:04:30,2021-10-29 12:59:15
7080.01,366725641,PC,20h47m03.18s,3117632620,+43d34m55.1s,435819730,39680000,50,-50,0,115590000,47,-47,0,24603772479140,5509,-5509,0,366892187,5536,-5536,0,64460000,20800000,-20800000,0,74130000000,5822020000,-5822020000,0,91862000,6144220,-6144220,0,571087000,,,,7650000000,,,,123503000,22,-22,0,5183440000,83850000,-83850000,0,66470000000,1848000000,-1848000000,0,44900000,900000,-900000,0,11200000,500000,-500000,0,2024-10-24 17:28:59,2025-09-19 12:04:41
7081.01,142385671,PC,13h09m12.05s,1973001940,+65d18m57.96s,653161000,39630000,27,-27,0,-4070000,25,-25,0,24603941262720,1270,-1270,0,127617794,151,-151,0,42230000,1960000,-1960000,0,263520000000,7860750000,-7860750000,0,168306000,,,0,973693000,,,,8750000000,,,,134426000,6,-6,0,8370970000,105315000,-105315000,0,63050000000,1220000000,-1220000000,0,44800000,,,0,10600000,,,0,2024-10-24 17:28:59,2025-08-11 12:03:48
7082.01,22740615,PC,13h28m59.84s,2022493170,+40d11m44.6s,401957220,260110000,50,-50,0,-463960000,65,-65,0,24603936859530,320,-320,0,22531740,10,-10,0,11180000,20000,-20000,0,817340000000,6890660000,-6890660000,0,119013000,3592800,-3592800,0,195121000,,,,5850000000,,,,142582000,7,-7,0,1018920000,5875000,-5875000,0,33400000000,1570000000,-1570000000,0,49000000,,,0,3300000,100000,-100000,0,2024-10-24 17:28:59,2025-07-22 12:04:25
7083.01,286923515,PC,13h34m31.13s,2036296940,+53d52m00.95s,538669310,71200000,21,-21,0,-54760000,20,-20,0,24603800181390,32743,-32743,0,76253466,1786,-1786,0,67020000,13790000,-13790000,0,28100000000,1774110000,-1774110000,0,94386800,7527600,-7527600,0,5048520000,,,,13200000000,,,,128442000,7,-7,0,10037300000,130755000,-130755000,0,54080000000,1246000000,-1246000000,0,37300000,800000,-800000,0,21900000,1200000,-1200000,0,2024-10-24 17:28:59,2025-07-22 12:04:25
7084.01,165337974,PC,21h05m59.72s,3164988260,+37d39m54.95s,376652630,-128560000,35,-35,0,-431530000,45,-45,0,24605441984590,4087,-4087,0,218153374,1191,-1191,0,40870000,5360000,-5360000,0,25020000000,1454830000,-1454830000,0,39683700,2771430,-2771430,0,215566000,,,,6000000000,,,,115681000,6,-6,0,2172850000,11765000,-11765000,0,53990000000,1339000000,-1339000000,0,45300000,800000,-800000,0,8700000,500000,-500000,0,2024-10-24 17:28:59,2025-09-13 12:03:34
7085.01,364571121,APC,20h42m43.71s,3106821220,+53d26m51.98s,534477720,40570000,2155,-2155,0,90320000,2155,-2155,0,24605548225290,1227,-1227,0,22022580,54,-54,0,10460000,1100000,-1100000,0,486470000000,30612700000,-30612700000,0,112703000,7100980,-7100980,0,154828000,,,,5520000000,,,,147751000,8,-8,0,,,,0,33880000000,1570000000,-1570000000,0,47200000,200000,-200000,0,5200000,300000,-300000,0,2024-10-24 17:28:59,2025-07-22 12:04:25
7086.01,199289712,PC,22h16m51.67s,3342152810,+43d27m06.98s,434519390,151750000,24,-24,0,-36550000,26,-26,0,24603932287700,2316,-2316,0,10092447,56,-56,0,14720000,2190000,-2190000,0,75010000000,5446200000,-5446200000,0,118411000,,,0,12671600000,,,,16620000000,,,,133747000,6,-6,0,6521430000,75265000,-75265000,0,54910000000,1220000000,-1220000000,0,41700000,,,0,13400000,,,0,2024-10-24 17:29:00,2024-10-28 12:03:05
7087.01,233266797,PC,19h58m52.43s,2997184570,+54d50m24.12s,548400330,-73250000,35,-35,0,-61290000,28,-28,0,24605555167560,5709,-5709,0,79039906,552,-552,0,39960000,6370000,-6370000,0,30400000000,2096400000,-2096400000,0,93990100,,,0,2134820000,,,,10640000000,,,,130721000,10,-10,0,9655960000,146305000,-146305000,0,57970000000,1220000000,-1220000000,0,39500000,,,0,17900000,,,0,2024-10-24 17:29:00,2025-08-06 12:04:41
7088.01,274411493,APC,21h15m48.34s,3189514230,+37d07m56.72s,371324230,-64870000,36,-36,0,-71350000,41,-41,0,24605451830190,3491,-3491,0,71554749,352,-352,0,22130000,10720000,-10720000,0,18110000000,37005100000,-37005100000,0,196737000,88601000,-88601000,0,10194200000,,,,15740000000,,,,115896000,7,-7,0,10228900000,307705000,-307705000,0,69190000000,1322000000,-1322000000,0,37300000,900000,-900000,0,27800000,1400000,-1400000,0,2024-10-24 17:29:00,2025-01-01 12:03:18
7089.01,195933415,PC,20h43m04s,3107666660,+45d50m13.23s,458370070,29070000,82,-82,0,-22210000,77,-77,0,24603665915020,2217,-2217,0,15852089,51,-51,0,11370000,4610000,-4610000,0,4500000000,474998000,-474998000,0,57790300,,,0,140060000000,,,,,,,,93672000,30,-30,0,5991690000,167905000,-167905000,0,116780000000,,,0,40500000,,,0,27400000,,,0,2024-10-24 17:29:00,2024-10-28 12:03:05
709.01,396720998,APC,04h22m37.29s,656553860,-54d08m49.84s,-541471790,83700000,114,-114,0,-7580000,143,-143,0,24583928220010,1011,-1011,0,323766006,713,-713,0,38827521,748063,-748063,0,525798740908,12056091000,-12056091000,0,36771515,27770011,-27770011,0,48546878282,,,,21289236019,,,,139870000,0,0,0,13503200000,1124650000,-1124650000,0,500000000000,,,0,58027600,,,0,1470000,1110000,-1110000,0,2019-04-30 13:04:30,2022-10-23 12:02:37
709.02,396720998,PC,04h22m37.29s,656553860,-54d08m49.84s,-541471790,83700000,114,-114,0,-7580000,143,-143,0,24583992211350,6072,-6072,0,7770516742,90448,-90448,0,43877266,6006862,-6006862,0,72119264886,10358727000,-10358727000,0,13396102,10172820,-10172820,0,701244992,,,,7380523930,,,,139870000,0,0,0,13503200000,1124650000,-1124650000,0,500000000000,,,0,58027600,,,0,1470000,1110000,-1110000,0,2021-07-08 23:15:53,2021-10-29 12:59:15
7090.01,166178400,PC,14h29m20.85s,2173368840,+65d55m48.35s,659300970,-176180000,42,-42,0,-48970000,44,-44,0,24602914110910,2411,-2411,0,606825768,1174,-1174,0,39830000,5520000,-5520000,0,84800000000,22269300000,-22269300000,0,160883000,20075700,-20075700,0,101020000,,,,4960000000,,,,114434000,7,-7,0,4204780000,46315000,-46315000,0,59180000000,1283000000,-1283000000,0,41300000,800000,-800000,0,14800000,700000,-700000,0,2024-10-24 17:29:00,2024-10-28 12:03:05
7091.01,296327387,PC,20h26m26.18s,3066090940,+49d02m28.5s,490412490,-75150000,2204,-2204,0,-57610000,2204,-2204,0,24605499604010,2275,-2275,0,48510805,163,-163,0,31320000,2130000,-2130000,0,97140000000,4166380000,-4166380000,0,178341000,7740040,-7740040,0,2506960000,,,,11080000000,,,,131968000,6,-6,0,9254120000,,,0,55785000000,265000000,-265000000,0,,,,0,19000000,600000,-600000,0,2024-10-24 17:29:00,2024-10-28 12:03:05
7092.01,195483731,PC,20h40m34.19s,3101424520,+47d17m58.58s,472996050,-7860000,50,-50,0,580000,64,-64,0,24605581638420,2707,-2707,0,11022190,39,-39,0,15380000,3100000,-3100000,0,43610000000,3589440000,-3589440000,0,162877000,,,0,44889800000,,,,22800000000,,,,130673000,12,-12,0,16318200000,827400000,-827400000,0,74690000000,1220000000,-1220000000,0,38700000,,,0,25100000,,,0,2024-10-24 17:29:00,2024-10-28 12:03:05
7093.01,62867537,APC,21h17m38.4s,3194100120,+48d09m48.08s,481633550,98220000,49,-49,0,39540000,46,-46,0,24605564377060,540,-540,0,28371938,18,-18,0,19040000,870000,-870000,0,153030000000,4351150000,-4351150000,0,183031000,8286690,-8286690,0,10873400000,,,,15990000000,,,,119812000,6,-6,0,5660410000,99350000,-99350000,0,79800000000,8808000000,-8808000000,0,43500000,1200000,-1200000,0,15400000,600000,-600000,0,2024-10-24 17:29:01,2025-08-07 12:04:56
7094.01,452864692,PC,22h34m32.47s,3386352740,+53d36m39.13s,536108700,-34280000,2148,-2148,0,-76920000,2148,-2148,0,24604220375040,1362,-1362,0,21125062,38,-38,0,12280000,1860000,-1860000,0,58580000000,3802290000,-3802290000,0,,,,0,,,,,,,,,125270000,7,-7,0,7925400000,,,0,,,,0,,,,0,,,,0,2024-10-24 17:29:28,2024-10-28 12:03:05
7095.01,395214388,PC,22h21m02.32s,3352596620,+57d04m51.86s,570810720,52150000,35,-35,0,16760000,31,-31,0,24604163578190,6173,-6173,0,46745746,300,-300,0,86270000,19730000,-19730000,0,17310000000,908444000,-908444000,0,137841000,9101680,-9101680,0,37441200000,,,,21790000000,,,,123311000,11,-11,0,10780600000,241500000,-241500000,0,57590000000,1326000000,-1326000000,0,32900000,800000,-800000,0,38000000,1900000,-1900000,0,2024-10-24 17:29:28,2024-10-28 12:03:05
7096.01,199488690,PC,22h19m32.17s,3348840590,+45d59m11.28s,459864680,-16740000,49,-49,0,-9220000,43,-43,0,24605650446130,3429,-3429,0,33505745,239,-239,0,46330000,4730000,-4730000,0,36850000000,1344850000,-1344850000,0,114859000,7012720,-7012720,0,31062300000,,,,20790000000,,,,120366000,9,-9,0,9999170000,291685000,-291685000,0,69400000000,1362000000,-1362000000,0,39300000,900000,-900000,0,22100000,1200000,-1200000,0,2024-10-24 17:29:28,2024-10-28 12:03:05
7097.01,293949992,PC,19h51m17.63s,2978234470,+56d34m06.33s,565684250,94570000,48,-48,0,137630000,58,-58,0,24605545588340,3107,-3107,0,41560086,171,-171,0,29540000,4640000,-4640000,0,25030000000,1450420000,-1450420000,0,71914500,4790780,-4790780,0,5016090000,,,,13180000000,,,,126142000,7,-7,0,7684000000,149265000,-149265000,0,60560000000,1331000000,-1331000000,0,41100000,800000,-800000,0,15500000,800000,-800000,0,2024-10-24 17:29:28,2024-10-28 12:03:05
7098.01,313922260,PC,23h01m31.98s,3453832650,+53d58m05.67s,539682410,6320000,28,-28,0,-26240000,28,-28,0,24604208666670,3091,-3091,0,13821651,40,-40,0,24350000,3690000,-3690000,0,92500000000,5425880000,-5425880000,0,176176000,,,0,73143800000,,,,25760000000,,,,131922000,12,-12,0,16012000000,455050000,-455050000,0,76620000000,1230000000,-1230000000,0,41200000,,,0,19400000,,,0,2024-10-24 17:29:33,2024-10-28 12:03:05
7099.01,430415564,PC,22h10m29.94s,3326247580,+48d05m49.42s,480970610,-17050000,26,-26,0,-18830000,24,-24,0,24605704329160,8416,-8416,0,44264918,629,-629,0,60590000,18950000,-18950000,0,35840000000,3094300000,-3094300000,0,148697000,10715000,-10715000,0,24975700000,,,,19690000000,,,,129147000,7,-7,0,13654100000,291800000,-291800000,0,62310000000,1289000000,-1289000000,0,37400000,900000,-900000,0,24600000,1200000,-1200000,0,2024-10-24 17:29:33,2024-10-28 12:03:05
710.01,309402106,FP,08h18m59.69s,1247487030,-65d16m41.12s,-652780890,-130700000,64,-64,0,127780000,50,-50,0,24583439421460,563,-563,0,2162458400,425,-425,0,10703729,391876,-391876,0,50451950681,1428977000,-1428977000,0,185681404,123802500,-123802500,0,3124351835,,,,10722837713,,,,84884010,6,-6,0,1577210000,7265000,-7265000,0,70530000000,2060000000,-2060000000,0,42246300,3420480,-3420480,0,15968800,1992470,-1992470,0,2019-05-20 19:32:05,2021-12-08 10:10:01
7100.01,325765282,PC,22h04m23.21s,3310966890,+53d27m54.67s,534651870,6180000,38,-38,0,-19730000,33,-33,0,24604184221970,2200,-2200,0,74156006,172,-172,0,27600000,2570000,-2570000,0,122720000000,6191570000,-6191570000,0,161132000,,,0,1495600000,,,,9740000000,,,,131187000,26,-26,0,8495800000,155355000,-155355000,0,64460000000,1220000000,-1220000000,0,42100000,,,0,15000000,,,0,2024-10-24 17:29:29,2024-10-28 12:03:05
7101.01,444209952,PC,23h29m12.25s,3523010580,+54d58m15.87s,549710760,-12620000,1276,-1276,0,-15050000,1275,-1275,0,24604224265260,2002,-2002,0,18471592,39,-39,0,19580000,5280000,-5280000,0,65890000000,4937210000,-4937210000,0,,,,0,,,,,,,,,123080000,7,-7,0,2493930000,,,0,,,,0,,,,0,,,,0,2024-10-24 17:29:29,2024-10-28 12:03:05
7102.01,469523613,PC,21h12m01.25s,3180051960,+59d01m53.08s,590314100,-2640000,31,-31,0,-35650000,31,-31,0,24604227219230,2387,-2387,0,11838059,27,-27,0,13070000,2510000,-2510000,0,44870000000,4517730000,-4517730000,0,116230000,,,0,26386000000,,,,19960000000,,,,133122000,13,-13,0,10861400000,194750000,-194750000,0,74330000000,1220000000,-1220000000,0,42200000,,,0,16800000,,,0,2024-10-24 17:29:29,2024-10-28 12:03:05
7103.01,197604890,PC,22h26m55.32s,3367304830,+49d08m59.02s,491497270,-234570000,48,-48,0,-503350000,43,-43,0,24605652533250,1617,-1617,0,53590843,108,-108,0,24770000,6000000,-6000000,0,30180000000,1334800000,-1334800000,0,43681700,3324060,-3324060,0,1019600000,,,,8850000000,,,,110011000,6,-6,0,1265950000,4485000,-4485000,0,48450000000,1335000000,-1335000000,0,45200000,900000,-900000,0,8100000,600000,-600000,0,2024-10-24 17:29:29,2024-10-28 12:03:05
7104.01,371579161,FP,22h52m42.42s,3431767380,+54d08m27.56s,541409880,,,,,,,,,24604232930600,4018,-4018,0,22215349,76,-76,0,28690000,8790000,-8790000,0,35390000000,2203520000,-2203520000,0,,,,0,,,,,,,,,120545000,8,-8,0,8928210000,,,0,,,,0,,,,0,,,,0,2024-10-24 17:29:29,2025-03-07 12:05:24
7105.01,417564823,PC,21h10m07.91s,3175329780,+61d02m21.43s,610392870,28800000,40,-40,0,64420000,36,-36,0,24604219809290,6989,-6989,0,170548288,970,-970,0,45550000,6690000,-6690000,0,52950000000,4137510000,-4137510000,0,98094500,,,0,550578000,,,,7580000000,,,,133592000,33,-33,0,5874760000,65180000,-65180000,0,57690000000,1220000000,-1220000000,0,41700000,,,0,13800000,,,0,2024-10-24 17:29:29,2024-10-28 12:03:05
7106.01,66545173,PC,22h46m00.73s,3415030210,+52d08m04.74s,521346490,58470000,36,-36,0,-37340000,32,-32,0,24605686428310,4687,-4687,0,27945508,106,-106,0,29780000,5550000,-5550000,0,82420000000,6074050000,-6074050000,0,137026000,,,0,12899300000,,,,16690000000,,,,133622000,13,-13,0,10722300000,258350000,-258350000,0,63450000000,1220000000,-1220000000,0,41500000,,,0,15600000,,,0,2024-10-24 17:29:30,2024-10-28 12:03:05
7107.01,237019002,PC,20h26m16.91s,3065704790,+60d40m06.32s,606684220,89900000,40,-40,0,26670000,39,-39,0,24604183540090,1708,-1708,0,86145655,161,-161,0,48400000,6160000,-6160000,0,61950000000,2416620000,-2416620000,0,121460000,5936170,-5936170,0,5776200000,,,,13650000000,,,,121748000,16,-16,0,5633910000,62015000,-62015000,0,64670000000,1562000000,-1562000000,0,42800000,900000,-900000,0,13800000,600000,-600000,0,2024-10-24 17:29:30,2025-08-11 12:03:48
7108.01,430406538,PC,22h10m17.03s,3325709630,+50d30m15.3s,505042510,,,,,,,,,24604197439540,2129,-2129,0,24425105,84,-84,0,29640000,4150000,-4150000,0,56390000000,2938240000,-2938240000,0,,,,0,,,,,,,,,130372000,6,-6,0,11195400000,,,0,,,,0,,,,0,,,,0,2024-10-24 17:29:30,2024-10-28 12:03:05
7109.01,430845815,PC,22h16m12.25s,3340510350,+50d23m25.32s,503903660,-38450000,2130,-2130,0,-69960000,2126,-2126,0,24604195566230,2423,-2423,0,32396607,120,-120,0,24200000,5060000,-5060000,0,61580000000,3480760000,-3480760000,0,,,,0,,,,,,,,,128137000,6,-6,0,5656280000,,,0,,,,0,,,,0,,,,0,2024-10-24 17:29:30,2024-10-28 12:03:05
711.01,38510224,PC,04h10m03.87s,625161310,-61d56m33.6s,-619426680,57020000,40,-40,0,-479550000,53,-53,0,24583299150530,2499,-2499,0,183841259,440,-440,0,34924479,4028699,-4028699,0,10100989222,653148800,-653148800,0,21505216,11532959,-11532959,0,104112654,,,,4581372754,,,,117481000,6,-6,0,1182800000,3065000,-3065000,0,43560000000,1730000000,-1730000000,0,46047100,2000000,-2000000,0,6814070,787940,-787940,0,2019-05-24 15:31:12,2024-09-19 10:08:01
711.02,38510224,PC,04h10m03.87s,625161310,-61d56m33.6s,-619426680,57020000,40,-40,0,-479550000,53,-53,0,24583425376520,4037,-4037,0,359432773,1315,-1315,0,27244261,3590009,-3590009,0,11789674430,1090108640,-1090108640,0,27375059,4681154,-4681154,0,42586368,,,,3663847590,,,,117481000,6,-6,0,1182800000,3065000,-3065000,0,43560000000,1730000000,-1730000000,0,46047100,2000000,-2000000,0,6814070,787940,-787940,0,2021-07-08 23:15:53,2024-12-05 16:02:02
7110.01,266488971,PC,19h46m20.2s,2965841590,+56d10m00.04s,561666770,112720000,26,-26,0,-13490000,25,-25,0,24605416661630,3045,-3045,0,88182594,343,-343,0,21690000,4520000,-4520000,0,54930000000,3974730000,-3974730000,0,131872000,,,0,617662000,,,,7810000000,,,,132009000,9,-9,0,11655500000,171350000,-171350000,0,60520000000,1220000000,-1220000000,0,39600000,,,0,18400000,,,0,2024-10-24 17:29:30,2024-10-28 12:03:05
7111.01,200465781,PC,22h35m32.01s,3388833700,+45d50m03.04s,458341780,-800000,37,-37,0,-17300000,36,-36,0,24604223636070,3270,-3270,0,70634276,383,-383,0,20560000,5040000,-5040000,0,52860000000,6248810000,-6248810000,0,112092000,8173400,-8173400,0,1028010000,,,,8870000000,,,,129436000,12,-12,0,7417160000,120620000,-120620000,0,63540000000,1422000000,-1422000000,0,42800000,900000,-900000,0,13400000,700000,-700000,0,2024-10-24 17:29:30,2024-10-28 12:03:05
7112.01,66286602,PC,22h44m02.81s,3410117080,+49d41m14.85s,496874590,86960000,2132,-2132,0,128950000,2132,-2132,0,24605692488250,2371,-2371,0,34249930,82,-82,0,21340000,2380000,-2380000,0,62760000000,3645870000,-3645870000,0,,,,0,,,,,,,,,133724000,10,-10,0,8639550000,,,0,,,,0,,,,0,,,,0,2024-10-24 17:29:31,2024-10-28 12:03:05
7113.01,335624180,PC,22h11m41.02s,3329209330,+60d45m29.25s,607581240,-21490000,31,-31,0,7350000,26,-26,0,24604189781110,1498,-1498,0,46351977,66,-66,0,38560000,1840000,-1840000,0,111130000000,2752920000,-2752920000,0,158250000,8334070,-8334070,0,4493950000,,,,12820000000,,,,126686000,17,-17,0,5615870000,45940000,-45940000,0,56910000000,1609000000,-1609000000,0,40500000,800000,-800000,0,15700000,800000,-800000,0,2024-10-24 17:29:31,2024-10-28 12:03:05
7114.01,365712006,FP,21h36m34.84s,3241451650,+52d45m31.47s,527587420,,,,,,,,,24604218431890,2328,-2328,0,30436916,77,-77,0,24140000,9400000,-9400000,0,81820000000,34561200000,-34561200000,0,,,,0,,,,,,,,,130267000,6,-6,0,5939430000,,,0,,,,0,,,,0,,,,0,2024-10-24 17:29:31,2025-07-22 12:04:25
7115.01,361944563,APC,22h44m26.25s,3411093940,+54d12m07.67s,542021310,-12290000,43,-43,0,-37920000,36,-36,0,24604229392670,2165,-2165,0,8738186,16,-16,0,12290000,1870000,-1870000,0,54870000000,4202310000,-4202310000,0,102138000,,,0,15474400000,,,,17470000000,,,,130031000,16,-16,0,6462140000,107460000,-107460000,0,58380000000,1220000000,-1220000000,0,42400000,,,0,12900000,,,0,2024-10-24 17:29:31,2025-01-21 12:03:19
7116.01,325908483,PC,22h06m03.32s,3315138150,+48d20m31.03s,483419540,-63930000,44,-44,0,-138700000,42,-42,0,24605473187600,2024,-2024,0,189438583,752,-752,0,41080000,2730000,-2730000,0,121670000000,4366920000,-4366920000,0,100797000,5548290,-5548290,0,281157000,,,,6410000000,,,,123657000,6,-6,0,3467500000,32150000,-32150000,0,55830000000,1469000000,-1469000000,0,44700000,800000,-800000,0,9500000,500000,-500000,0,2024-10-24 17:29:31,2024-10-28 12:03:05
7117.01,199676274,APC,22h22m21.07s,3355877810,+47d20m49.3s,473470270,,,,,,,,,24605703460550,1539,-1539,0,88691255,164,-164,0,15880000,3340000,-3340000,0,105970000000,7695360000,-7695360000,0,,,,0,,,,,,,,,127978000,10,-10,0,6521050000,,,0,,,,0,,,,0,,,,0,2024-10-24 17:29:32,2025-01-01 12:03:18
7118.01,286382849,PC,21h13m23.09s,3183461950,+61d45m16.46s,617545710,196000000,3100,-3100,0,115000000,3500,-3500,0,24603353824730,4894,-4894,0,378016862,2061,-2061,0,37880000,9560000,-9560000,0,17340000000,1195690000,-1195690000,0,65552700,,,0,187121000,,,,,,,,108086000,6,-6,0,2737790000,,,0,67830000000,,,0,,,,0,16100000,,,0,2024-10-24 17:29:32,2024-10-28 12:03:05
7119.01,420383981,PC,22h59m31.66s,3448819000,+54d53m17.55s,548882070,17080000,1576,-1576,0,23770000,1576,-1576,0,24604221611690,1337,-1337,0,25933417,26,-26,0,32530000,1420000,-1420000,0,94820000000,2004300000,-2004300000,0,153451000,,,0,14923900000,,,,,,,,122118000,6,-6,0,5634130000,,,0,62581000000,,,0,,,,0,15700000,,,0,2024-10-24 17:29:32,2024-10-28 12:03:05
712.01,150151262,CP,06h11m44.67s,929361060,-65d49m33.02s,-658258390,-29290000,47,-47,0,310030000,45,-45,0,24601393172990,1193,-1193,0,95313660,121,-121,0,16730000,3880000,-3880000,0,9160000000,459830000,-459830000,0,22479400,2439830,-2439830,0,194095000,,,,5840000000,,,,99059000,6,-6,0,586212000,796000,-796000,0,45040000000,1680000000,-1680000000,0,45883300,2000000,-2000000,0,7200000,800000,-800000,0,2019-05-20 19:32:04,2023-10-16 16:02:02
712.02,150151262,CP,06h11m44.67s,929361060,-65d49m33.02s,-658258390,-29290000,47,-47,0,310030000,45,-45,0,24600837806940,2597,-2597,0,516991421,1292,-1292,0,43710000,8220000,-8220000,0,13390000000,414499000,-414499000,0,24553100,2624970,-2624970,0,27056200,,,,3570000000,,,,99059000,6,-6,0,586212000,796000,-796000,0,45040000000,1680000000,-1680000000,0,45883300,2000000,-2000000,0,7200000,800000,-800000,0,2019-05-24 15:31:12,2023-10-16 16:02:02
712.03,150151262,FA,06h11m44.67s,929361060,-65d49m33.02s,-658258390,-29290000,47,-47,0,310030000,45,-45,0,24584171206190,5172,-5172,0,537464820,58960,-58960,0,55929880,4148570,-4148570,0,15575418160,1705844000,-1705844000,0,32631560,10200190,-10200190,0,33582641,,,,3452617451,,,,99059000,6,-6,0,586212000,796000,-796000,0,45040000000,1680000000,-1680000000,0,45883300,2000000,-2000000,0,8426450,1282110,-1282110,0,2019-05-24 15:31:12,2021-11-03 10:10:02
712.04,150151262,CP,06h11m44.67s,929361060,-65d49m33.02s,-658258390,-29290000,47,-47,0,310030000,45,-45,0,24600828041950,3952,-3952,0,848386900,3679,-3679,0,51940000,7320000,-7320000,0,10200000000,483813000,-483813000,0,20385700,2260890,-2260890,0,12150100,,,,2920000000,,,,99059000,6,-6,0,586212000,796000,-796000,0,45040000000,1680000000,-1680000000,0,45883300,2000000,-2000000,0,7200000,800000,-800000,0,2021-07-08 23:15:53,2023-10-16 16:02:02
